state,best,wins
021010220,8,17
021010221,5,4
021010222,-2,1
021011000,8,33
021011001,-3,-1
021011002,6,10
021011010,8,9
021011011,-3,-1
021011012,6,4
021011020,8,9
021011021,-3,-1
021011022,6,4
021011100,-3,-1
021011101,-3,-1
021011102,-3,-1
021011110,-3,-1
021011111,-3,-1
021011112,-3,-1
021011120,-3,-1
021011121,-3,-1
021011122,-3,-1
021011200,8,10
021011201,-3,-1
021011202,3,3
021011210,8,4
021011211,-3,-1
021011212,3,1
021011220,8,4
021011221,-3,-1
021011222,-2,1
021012000,6,55
021012001,6,10
021012002,6,11
021012010,6,11
021012011,6,4
021012012,6,3
021012020,6,15
021012021,6,4
021012022,6,5
021012100,-3,-1
021012101,-3,-1
021012102,-3,-1
021012110,-3,-1
021012111,-3,-1
021012112,-3,-1
021012120,-3,-1
021012121,-3,-1
021012122,-3,-1
021012200,8,12
021012201,0,3
021012202,7,2
021012210,8,2
021012211,0,1
021012212,3,0
021012220,8,4
021012221,0,1
021012222,-2,1
021020000,8,365
021020001,5,55
021020002,7,56
021020010,8,72
021020011,6,10
021020012,6,13
021020020,-2,1
021020021,-2,1
021020022,-2,1
021020100,8,74
021020101,7,12
021020102,7,18
021020110,8,15
021020111,-3,-1
021020112,5,4
021020120,-2,1
021020121,-2,1
021020122,-2,1
021020200,8,60
021020201,5,13
021020202,7,18
021020210,8,12
021020211,5,3
021020212,5,2
021020220,-2,1
021020221,-2,1
021020222,-2,1
021021000,8,49
021021001,-3,-1
021021002,7,14
021021010,8,11
021021011,-3,-1
021021012,6,2
021021020,-2,1
021021021,-3,-1
021021022,-2,1
021021100,8,13
021021101,-3,-1
021021102,7,4
021021110,8,5
021021111,-3,-1
021021112,3,1
021021120,-2,1
021021121,-3,-1
021021122,-2,1
021021200,8,13
021021201,-3,-1
021021202,7,4
021021210,8,3
021021211,-3,-1
021021212,3,1
021021220,-2,1
021021221,-3,-1
021021222,-2,1
021022000,8,56
021022001,7,14
021022002,7,15
021022010,8,13
021022011,6,3
021022012,6,4
021022020,-2,1
021022021,-2,1
021022022,-2,1
021022100,8,18
021022101,7,5
021022102,7,6
021022110,8,5
021022111,-3,-1
021022112,3,2
021022120,-2,1
021022121,-2,1
021022122,-2,1
021022200,8,18
021022201,7,4
021022202,7,6
021022210,8,2
021022211,3,1
021022212,3,2
021022220,-2,1
021022221,-2,1
021022222,-2,1
021100000,8,400
021100001,5,61
021100002,7,78
021100010,8,90
021100011,6,14
021100012,6,16
021100020,8,80
021100021,5,17
021100022,6,18
021100100,4,44
021100101,7,4
021100102,4,14
021100110,8,9
021100111,-3,-1
021100112,4,4
021100120,4,12
021100121,5,3
021100122,4,4
021100200,8,60
021100201,5,11
021100202,7,13
021100210,8,8
021100211,5,5
021100212,5,2
021100220,8,14
021100221,5,5
021100222,-2,1
021101000,8,50
021101001,-3,-1
021101002,4,15
021101010,8,14
021101011,-3,-1
021101012,4,5
021101020,8,12
021101021,-3,-1
021101022,4,5
021101100,8,9
021101101,-3,-1
021101102,4,4
021101110,8,3
021101111,-3,-1
021101112,4,2
021101120,8,3
021101121,-3,-1
021101122,4,2
021101200,8,10
021101201,-3,-1
021101202,4,3
021101210,8,4
021101211,-3,-1
021101212,4,1
021101220,8,4
021101221,-3,-1
021101222,-2,1
021102000,8,72
021102001,7,16
021102002,7,16
021102010,8,12
021102011,6,5
021102012,6,4
021102020,8,17
021102021,6,6
021102022,6,6
021102100,4,14
021102101,7,3
021102102,4,4
021102110,8,3
021102111,-3,-1
021102112,4,2
021102120,4,4
021102121,4,2
021102122,4,2
021102200,8,8
021102201,7,2
021102202,7,2
021102210,8,0
021102211,4,0
021102212,4,0
021102220,8,4
021102221,4,1
021102222,-2,1
021110000,6,50
021110001,6,9
021110002,6,10
021110010,6,14
021110011,6,3
021110012,6,4
021110020,6,14
021110021,6,3
021110022,6,4
021110100,-3,-1
021110101,-3,-1
021110102,-3,-1
021110110,-3,-1
021110111,-3,-1
021110112,-3,-1
021110120,-3,-1
021110121,-3,-1
021110122,-3,-1
021110200,5,11
021110201,5,4
021110202,5,3
021110210,5,5
021110211,5,2
021110212,5,1
021110220,5,5
021110221,5,2
021110222,-2,1
021111000,-3,-1
021111001,-3,-1
021111002,-3,-1
021111010,-3,-1
021111011,-3,-1
021111012,-3,-1
021111020,-3,-1
021111021,-3,-1
021111022,-3,-1
021111100,-3,-1
021111101,-3,-1
021111102,-3,-1
021111110,-3,-1
021111111,-3,-1
021111112,-3,-1
021111120,-3,-1
021111121,-3,-1
021111122,-3,-1
021111200,-3,-1
021111201,-3,-1
021111202,-3,-1
021111210,-3,-1
021111211,-3,-1
021111212,-3,-1
021111220,-3,-1
021111221,-3,-1
021111222,-3,-1
021112000,6,11
021112001,6,4
021112002,6,3
021112010,6,5
021112011,6,2
021112012,6,1
021112020,6,5
021112021,6,2
021112022,6,2
021112100,-3,-1
021112101,-3,-1
021112102,-3,-1
021112110,-3,-1
021112111,-3,-1
021112112,-3,-1
021112120,-3,-1
021112121,-3,-1
021112122,-3,-1
021112200,8,2
021112201,0,1
021112202,7,1
021112210,8,0
021112211,0,1
021112212,0,0
021112220,8,1
021112221,0,1
021112222,-2,1
021120000,8,68
021120001,5,13
021120002,7,14
021120010,8,16
021120011,6,4
021120012,6,4
021120020,-2,1
021120021,-2,1
021120022,-2,1
021120100,0,17
021120101,7,3
021120102,0,5
021120110,8,4
021120111,-3,-1
021120112,0,2
021120120,-2,1
021120121,-2,1
021120122,-2,1
021120200,8,13
021120201,5,3
021120202,7,4
021120210,8,2
021120211,5,1
021120212,5,1
021120220,-2,1
021120221,-2,1
021120222,-2,1
021121000,8,13
021121001,-3,-1
021121002,7,4
021121010,8,5
021121011,-3,-1
021121012,6,1
021121020,-2,1
021121021,-3,-1
021121022,-2,1
021121100,8,4
021121101,-3,-1
021121102,0,2
021121110,8,2
021121111,-3,-1
021121112,0,1
021121120,-2,1
021121121,-3,-1
021121122,-2,1
021121200,8,3
021121201,-3,-1
021121202,7,2
021121210,8,1
021121211,-3,-1
021121212,0,0
021121220,-2,1
021121221,-3,-1
021121222,-2,1
021122000,8,13
021122001,7,4
021122002,7,4
021122010,8,4
021122011,6,1
021122012,6,1
021122020,-2,1
021122021,-2,1
021122022,-2,1
021122100,0,5
021122101,7,2
021122102,0,2
021122110,8,2
021122111,-3,-1
021122112,0,1
021122120,-2,1
021122121,-2,1
021122122,-2,1
021122200,8,2
021122201,7,1
021122202,7,2
021122210,8,0
021122211,0,0
021122212,0,0
021122220,-2,1
021122221,-2,1
021122222,-2,1
021200000,8,504
021200001,5,67
021200002,7,90
021200010,8,78
021200011,6,14
021200012,6,16
021200020,8,90
021200021,5,17
021200022,6,18
021200100,4,61
021200101,7,9
021200102,4,19
021200110,8,10
021200111,-3,-1
021200112,4,3
021200120,4,16
021200121,5,4
021200122,4,5
021200200,8,72
021200201,5,17
021200202,7,18
021200210,8,13
021200211,5,5
021200212,5,2
021200220,8,15
021200221,5,5
021200222,-2,1
021201000,8,55
021201001,-3,-1
021201002,7,20
021201010,8,11
021201011,-3,-1
021201012,6,2
021201020,8,17
021201021,-3,-1
021201022,6,6
021201100,8,10
021201101,-3,-1
021201102,4,3
021201110,8,4
021201111,-3,-1
021201112,4,1
021201120,8,4
021201121,-3,-1
021201122,4,2
021201200,8,13
021201201,-3,-1
021201202,7,4
021201210,8,3
021201211,-3,-1
021201212,4,1
021201220,8,5
021201221,-3,-1
021201222,-2,1
021202000,8,82
021202001,7,21
021202002,7,21
021202010,8,17
021202011,6,5
021202012,6,4
021202020,8,21
021202021,6,6
021202022,6,6
021202100,4,16
021202101,7,4
021202102,4,5
021202110,8,4
021202111,-3,-1
021202112,4,2
021202120,4,5
021202121,4,2
021202122,4,2
021202200,8,18
021202201,7,6
021202202,7,6
021202210,8,4
021202211,4,2
021202212,4,2
021202220,8,6
021202221,4,2
021202222,-2,1
021210000,6,61
021210001,6,9
021210002,6,15
021210010,6,15
021210011,6,3
021210012,6,3
021210020,6,19
021210021,6,3
021210022,6,5
021210100,-3,-1
021210101,-3,-1
021210102,-3,-1
021210110,-3,-1
021210111,-3,-1
021210112,-3,-1
021210120,-3,-1
021210121,-3,-1
021210122,-3,-1
021210200,8,17
021210201,5,4
021210202,7,4
021210210,8,4
021210211,5,2
021210212,5,1
021210220,8,6
021210221,5,2
021210222,-2,1
021211000,8,10
021211001,-3,-1
021211002,6,3
021211010,8,4
021211011,-3,-1
021211012,6,1
021211020,8,4
021211021,-3,-1
021211022,6,2
021211100,-3,-1
021211101,-3,-1
021211102,-3,-1
021211110,-3,-1
021211111,-3,-1
021211112,-3,-1
021211120,-3,-1
021211121,-3,-1
021211122,-3,-1
021211200,8,3
021211201,-3,-1
021211202,7,2
021211210,8,1
021211211,-3,-1
021211212,0,0
021211220,8,2
021211221,-3,-1
021211222,-2,1
021212000,6,15
021212001,6,4
021212002,6,3
021212010,6,5
021212011,6,2
021212012,6,1
021212020,6,5
021212021,6,2
021212022,6,2
021212100,-3,-1
021212101,-3,-1
021212102,-3,-1
021212110,-3,-1
021212111,-3,-1
021212112,-3,-1
021212120,-3,-1
021212121,-3,-1
021212122,-3,-1
021212200,8,4
021212201,0,2
021212202,7,2
021212210,8,1
021212211,0,1
021212212,0,0
021212220,8,2
021212221,0,1
021212222,-2,1
021220000,8,64
021220001,5,14
021220002,7,15
021220010,8,17
021220011,6,4
021220012,6,4
021220020,-2,1
021220021,-2,1
021220022,-2,1
021220100,8,18
021220101,7,4
021220102,7,6
021220110,8,3
021220111,-3,-1
021220112,5,2
021220120,-2,1
021220121,-2,1
021220122,-2,1
021220200,8,15
021220201,5,5
021220202,7,6
021220210,8,4
021220211,5,2
021220212,5,2
021220220,-2,1
021220221,-2,1
021220222,-2,1
021221000,8,13
021221001,-3,-1
021221002,7,4
021221010,8,3
021221011,-3,-1
021221012,6,1
021221020,-2,1
021221021,-3,-1
021221022,-2,1
021221100,8,3
021221101,-3,-1
021221102,7,2
021221110,8,1
021221111,-3,-1
021221112,0,0
021221120,-2,1
021221121,-3,-1
021221122,-2,1
021221200,8,3
021221201,-3,-1
021221202,7,2
021221210,8,1
021221211,-3,-1
021221212,0,0
021221220,-2,1
021221221,-3,-1
021221222,-2,1
021222000,-2,1
021222001,-2,1
021222002,-2,1
021222010,-2,1
021222011,-2,1
021222012,-2,1
021222020,-2,1
021222021,-2,1
021222022,-2,1
021222100,-2,1
021222101,-2,1
021222102,-2,1
021222110,-2,1
021222111,-3,-1
021222112,-2,1
021222120,-2,1
021222121,-2,1
021222122,-2,1
021222200,-2,1
021222201,-2,1
021222202,-2,1
021222210,-2,1
021222211,-2,1
021222212,-2,1
021222220,-2,1
021222221,-2,1
021222222,-2,1
022000000,8,2502
022000001,7,433
022000002,7,322
022000010,8,401
022000011,6,67
022000012,6,56
022000020,8,346
022000021,6,74
022000022,6,40
022000100,8,369
022000101,7,61
022000102,7,52
022000110,8,55
022000111,-3,-1
022000112,5,14
022000120,8,64
022000121,5,18
022000122,5,15
022000200,8,346
022000201,7,74
022000202,7,40
022000210,8,68
022000211,5,18
022000212,5,15
022000220,8,60
022000221,5,18
022000222,-2,1
022001000,8,365
022001001,7,86
022001002,7,60
022001010,8,80
022001011,6,17
022001012,6,13
022001020,8,64
022001021,6,18
022001022,6,15
022001100,8,74
022001101,7,17
022001102,7,13
022001110,8,13
022001111,-3,-1
022001112,4,4
022001120,8,14
022001121,4,6
022001122,4,4
022001200,8,64
022001201,7,18
022001202,7,15
022001210,8,14
022001211,4,6
022001212,4,4
022001220,8,15
022001221,4,6
022001222,-2,1
022002000,8,322
022002001,7,90
022002002,-2,1
022002010,8,76
022002011,6,17
022002012,-2,1
022002020,8,60
022002021,6,18
022002022,-2,1
022002100,8,72
022002101,7,17
022002102,-2,1
022002110,8,14
022002111,-3,-1
022002112,-2,1
022002120,8,15
022002121,4,6
022002122,-2,1
022002200,8,60
022002201,7,18
022002202,-2,1
022002210,8,15
022002211,4,6
022002212,-2,1
022002220,8,15
022002221,4,6
022002222,-2,1
022010000,8,385
022010001,0,57
022010002,7,52
022010010,8,74
022010011,6,12
022010012,6,14
022010020,8,78
022010021,0,16
022010022,6,15
022010100,8,68
022010101,7,12
022010102,7,14
022010110,8,13
022010111,-3,-1
022010112,5,4
022010120,8,17
022010121,0,5
022010122,5,4
022010200,8,78
022010201,0,16
022010202,7,15
022010210,8,17
022010211,0,5
022010212,5,4
022010220,8,18
022010221,0,5
022010222,-2,1
022011000,3,55
022011001,3,12
022011002,3,9
022011010,3,13
022011011,6,3
022011012,3,3
022011020,3,13
022011021,3,4
022011022,3,3
022011100,3,13
022011101,7,3
022011102,3,3
022011110,8,4
022011111,-3,-1
022011112,3,1
022011120,3,5
022011121,3,2
022011122,3,1
022011200,3,13
022011201,3,4
022011202,3,3
022011210,3,5
022011211,3,2
022011212,3,1
022011220,3,5
022011221,3,2
022011222,-2,1
022012000,8,74
022012001,0,16
022012002,-2,1
022012010,8,18
022012011,6,4
022012012,-2,1
022012020,8,18
022012021,0,5
022012022,-2,1
022012100,8,18
022012101,7,4
022012102,-2,1
022012110,8,5
022012111,-3,-1
022012112,-2,1
022012120,8,6
022012121,0,2
022012122,-2,1
022012200,8,18
022012201,0,5
022012202,-2,1
022012210,8,6
022012211,0,2
022012212,-2,1
022012220,8,6
022012221,0,2
022012222,-2,1
022020000,8,219
022020001,7,56
022020002,7,40
022020010,8,64
022020011,6,14
022020012,6,15
022020020,-2,1
022020021,-2,1
022020022,-2,1
022020100,8,60
022020101,7,14
022020102,7,15
022020110,8,13
022020111,-3,-1
022020112,5,4
022020120,-2,1
022020121,-2,1
022020122,-2,1
022020200,-2,1
022020201,-2,1
022020202,-2,1
022020210,-2,1
022020211,-2,1
022020212,-2,1
022020220,-2,1
022020221,-2,1
022020222,-2,1
022021000,8,48
022021001,7,15
022021002,7,15
022021010,8,14
022021011,6,5
022021012,6,4
022021020,-2,1
022021021,-2,1
022021022,-2,1
022021100,8,14
022021101,7,5
022021102,7,4
022021110,8,5
022021111,-3,-1
022021112,3,1
022021120,-2,1
022021121,-2,1
022021122,-2,1
022021200,-2,1
022021201,-2,1
022021202,-2,1
022021210,-2,1
022021211,-2,1
022021212,-2,1
022021220,-2,1
022021221,-2,1
022021222,-2,1
022022000,8,20
022022001,7,12
022022002,-2,1
022022010,8,12
022022011,6,5
022022012,-2,1
022022020,-2,1
022022021,-2,1
022022022,-2,1
022022100,8,12
022022101,7,5
022022102,-2,1
022022110,8,5
022022111,-3,-1
022022112,-2,1
022022120,-2,1
022022121,-2,1
022022122,-2,1
022022200,-2,1
022022201,-2,1
022022202,-2,1
022022210,-2,1
022022211,-2,1
022022212,-2,1
022022220,-2,1
022022221,-2,1
022022222,-2,1
022100000,8,417
022100001,7,80
022100002,7,72
022100010,8,86
022100011,6,17
022100012,6,18
022100020,8,72
022100021,6,18
022100022,6,12
022100100,0,57
022100101,7,12
022100102,0,14
022100110,8,12
022100111,-3,-1
022100112,0,5
022100120,0,14
022100121,0,5
022100122,0,5
022100200,8,76
022100201,7,18
022100202,7,12
022100210,8,18
022100211,5,6
022100212,5,6
022100220,8,15
022100221,5,6
022100222,-2,1
022101000,4,67
022101001,4,17
022101002,4,17
022101010,4,17
022101011,6,4
022101012,4,5
022101020,4,14
022101021,4,5
022101022,4,5
022101100,4,12
022101101,7,3
022101102,4,4
022101110,8,3
022101111,-3,-1
022101112,4,2
022101120,4,4
022101121,4,2
022101122,4,2
022101200,4,14
022101201,4,5
022101202,4,5
022101210,4,5
022101211,4,2
022101212,4,2
022101220,4,5
022101221,4,2
022101222,-2,1
022102000,8,76
022102001,7,21
022102002,-2,1
022102010,8,18
022102011,6,5
022102012,-2,1
022102020,8,15
022102021,6,6
022102022,-2,1
022102100,0,14
022102101,7,4
022102102,-2,1
022102110,8,4
022102111,-3,-1
022102112,-2,1
022102120,0,5
022102121,0,2
022102122,-2,1
022102200,8,15
022102201,7,6
022102202,-2,1
022102210,8,6
022102211,4,2
022102212,-2,1
022102220,8,6
022102221,4,2
022102222,-2,1
022110000,5,61
022110001,5,12
022110002,5,14
022110010,5,17
022110011,6,3
022110012,5,5
022110020,5,17
022110021,5,4
022110022,5,5
022110100,5,12
022110101,7,3
022110102,5,4
022110110,8,3
022110111,-3,-1
022110112,5,2
022110120,5,4
022110121,5,2
022110122,5,2
022110200,5,17
022110201,5,4
022110202,5,5
022110210,5,5
022110211,5,2
022110212,5,2
022110220,5,5
022110221,5,2
022110222,-2,1
022111000,-3,-1
022111001,-3,-1
022111002,-3,-1
022111010,-3,-1
022111011,-3,-1
022111012,-3,-1
022111020,-3,-1
022111021,-3,-1
022111022,-3,-1
022111100,-3,-1
022111101,-3,-1
022111102,-3,-1
022111110,-3,-1
022111111,-3,-1
022111112,-3,-1
022111120,-3,-1
022111121,-3,-1
022111122,-3,-1
022111200,-3,-1
022111201,-3,-1
022111202,-3,-1
022111210,-3,-1
022111211,-3,-1
022111212,-3,-1
022111220,-3,-1
022111221,-3,-1
022111222,-3,-1
022112000,8,18
022112001,0,5
022112002,-2,1
022112010,8,6
022112011,6,2
022112012,-2,1
022112020,8,6
022112021,0,2
022112022,-2,1
022112100,0,5
022112101,7,2
022112102,-2,1
022112110,8,2
022112111,-3,-1
022112112,-2,1
022112120,0,2
022112121,0,1
022112122,-2,1
022112200,8,6
022112201,0,2
022112202,-2,1
022112210,8,2
022112211,0,1
022112212,-2,1
022112220,8,2
022112221,0,1
022112222,-2,1
022120000,8,56
022120001,7,15
022120002,7,12
022120010,8,18
022120011,6,5
022120012,6,6
022120020,-2,1
022120021,-2,1
022120022,-2,1
022120100,0,14
022120101,7,4
022120102,0,5
022120110,8,4
022120111,-3,-1
022120112,0,2
022120120,-2,1
022120121,-2,1
022120122,-2,1
022120200,-2,1
022120201,-2,1
022120202,-2,1
022120210,-2,1
022120211,-2,1
022120212,-2,1
022120220,-2,1
022120221,-2,1
022120222,-2,1
022121000,8,15
022121001,7,6
022121002,7,6
022121010,8,6
022121011,6,2
022121012,6,2
022121020,-2,1
022121021,-2,1
022121022,-2,1
022121100,0,5
022121101,7,2
022121102,0,2
022121110,8,2
022121111,-3,-1
022121112,0,1
022121120,-2,1
022121121,-2,1
022121122,-2,1
022121200,-2,1
022121201,-2,1
022121202,-2,1
022121210,-2,1
022121211,-2,1
022121212,-2,1
022121220,-2,1
022121221,-2,1
022121222,-2,1
022122000,8,12
022122001,7,6
022122002,-2,1
022122010,8,6
022122011,6,2
022122012,-2,1
022122020,-2,1
022122021,-2,1
022122022,-2,1
022122100,0,5
022122101,7,2
022122102,-2,1
022122110,8,2
022122111,-3,-1
022122112,-2,1
022122120,-2,1
022122121,-2,1
022122122,-2,1
022122200,-2,1
022122201,-2,1
022122202,-2,1
022122210,-2,1
022122211,-2,1
022122212,-2,1
022122220,-2,1
022122221,-2,1
022122222,-2,1
022200000,8,449
022200001,7,90
022200002,7,80
022200010,8,72
022200011,6,17
022200012,6,18
022200020,8,80
022200021,6,18
022200022,6,12
022200100,8,72
022200101,7,17
022200102,7,18
022200110,8,13
022200111,-3,-1
022200112,5,4
022200120,8,18
022200121,5,6
022200122,5,6
022200200,8,80
022200201,7,18
022200202,7,12
022200210,8,18
022200211,5,6
022200212,5,6
022200220,8,15
022200221,5,6
022200222,-2,1
022201000,8,64
022201001,7,21
022201002,7,21
022201010,8,13
022201011,6,5
022201012,6,2
022201020,8,18
022201021,6,6
022201022,6,6
022201100,8,13
022201101,7,5
022201102,7,2
022201110,8,3
022201111,-3,-1
022201112,4,1
022201120,8,4
022201121,4,2
022201122,4,2
022201200,8,18
022201201,7,6
022201202,7,6
022201210,8,4
022201211,4,2
022201212,4,2
022201220,8,6
022201221,4,2
022201222,-2,1
022202000,8,60
022202001,7,18
022202002,-2,1
022202010,8,15
022202011,6,5
022202012,-2,1
022202020,8,15
022202021,6,6
022202022,-2,1
022202100,8,15
022202101,7,5
022202102,-2,1
022202110,8,5
022202111,-3,-1
022202112,-2,1
